sweep_type,topology,nodes,traffic,injection_rate,router_latency,vcs_per_vnet,avg_packet_latency,avg_flit_latency,avg_hops,packets_injected,packets_received,flits_injected,flits_received,avg_flit_network_latency,avg_flit_queueing_latency,int_link_util,ext_in_link_util,ext_out_link_util,throughput,accepted_traffic,flit_net_lat_v0,flit_net_lat_v1,flit_net_lat_v2,flit_net_lat_v3,flit_net_lat_v4,flit_queue_lat_v0,flit_queue_lat_v1,flit_queue_lat_v2,flit_queue_lat_v3,flit_queue_lat_v4
core,Pt2Pt,16,uniform_random,0.5,1,4,6531.33515,6740.40404,0.951515,374.0,367.0,518.0,495.0,3211.111111,3529.292929,478.0,507.0,496.0,0.00367,0.000309375,0.0,0.0,450500.0,424000.0,715000.0,0.0,0.0,179000.0,1057500.0,510500.0
core,Pt2Pt,32,neighbor,0.02,1,4,4261.904762,3943.925234,1.0,44.0,42.0,112.0,107.0,3322.429907,621.495327,111.0,112.0,109.0,0.00042,3.34375e-05,0.0,0.0,65000.0,0.0,290500.0,0.0,0.0,26000.0,0.0,40500.0
core,Pt2Pt,32,neighbor,0.04,1,4,4336.363636,3969.387755,1.0,56.0,55.0,152.0,147.0,3360.544218,608.843537,149.0,151.0,147.0,0.00055,4.59375e-05,0.0,0.0,80000.0,0.0,414000.0,0.0,0.0,32000.0,0.0,57500.0
core,Pt2Pt,32,neighbor,0.06,1,4,4450.819672,3991.525424,1.0,62.0,61.0,182.0,177.0,3401.129944,590.39548,179.0,181.0,177.0,0.00061,5.53125e-05,0.0,0.0,80000.0,0.0,522000.0,0.0,0.0,32000.0,0.0,72500.0
core,Pt2Pt,32,neighbor,0.08,1,4,4484.126984,3997.326203,1.0,64.0,63.0,192.0,187.0,3411.764706,585.561497,189.0,191.0,187.0,0.00063,5.84375e-05,0.0,0.0,80000.0,0.0,558000.0,0.0,0.0,32000.0,0.0,77500.0
core,Pt2Pt,32,neighbor,0.1,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.12,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.14,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.16,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.18,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.2,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.25,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.3,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.35,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.4,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,neighbor,0.5,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.02,1,4,4261.904762,3943.925234,1.0,44.0,42.0,112.0,107.0,3322.429907,621.495327,111.0,112.0,109.0,0.00042,3.34375e-05,0.0,0.0,65000.0,0.0,290500.0,0.0,0.0,26000.0,0.0,40500.0
core,Pt2Pt,32,tornado,0.04,1,4,4336.363636,3969.387755,1.0,56.0,55.0,152.0,147.0,3360.544218,608.843537,149.0,151.0,147.0,0.00055,4.59375e-05,0.0,0.0,80000.0,0.0,414000.0,0.0,0.0,32000.0,0.0,57500.0
core,Pt2Pt,32,tornado,0.06,1,4,4450.819672,3991.525424,1.0,62.0,61.0,182.0,177.0,3401.129944,590.39548,179.0,181.0,177.0,0.00061,5.53125e-05,0.0,0.0,80000.0,0.0,522000.0,0.0,0.0,32000.0,0.0,72500.0
core,Pt2Pt,32,tornado,0.08,1,4,4484.126984,3997.326203,1.0,64.0,63.0,192.0,187.0,3411.764706,585.561497,189.0,191.0,187.0,0.00063,5.84375e-05,0.0,0.0,80000.0,0.0,558000.0,0.0,0.0,32000.0,0.0,77500.0
core,Pt2Pt,32,tornado,0.1,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.12,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.14,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.16,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.18,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.2,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.25,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.3,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.35,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.4,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,tornado,0.5,1,4,4500.0,4000.0,1.0,64.0,64.0,192.0,192.0,3416.666667,583.333333,192.0,192.0,192.0,0.00064,6e-05,0.0,0.0,80000.0,0.0,576000.0,0.0,0.0,32000.0,0.0,80000.0
core,Pt2Pt,32,transpose,0.02,1,4,5000.0,4753.731343,0.828358,53.0,50.0,137.0,134.0,3171.641791,1582.089552,113.0,137.0,136.0,0.0005,4.1875e-05,0.0,0.0,61000.0,10000.0,354000.0,0.0,0.0,26000.0,24000.0,162000.0
core,Pt2Pt,32,transpose,0.04,1,4,5022.727273,4765.895954,0.83815,72.0,66.0,184.0,173.0,3182.080925,1583.815029,147.0,180.0,174.0,0.00066,5.40625e-05,0.0,0.0,80000.0,15000.0,455500.0,0.0,0.0,34000.0,36000.0,204000.0
core,Pt2Pt,32,transpose,0.06,1,4,5105.263158,4831.658291,0.849246,79.0,76.0,207.0,199.0,3185.929648,1645.728643,170.0,204.0,200.0,0.00076,6.21875e-05,0.0,0.0,89000.0,19000.0,526000.0,0.0,0.0,38000.0,48000.0,241500.0
core,Pt2Pt,32,transpose,0.08,1,4,5196.202532,4887.019231,0.855769,83.0,79.0,219.0,208.0,3185.096154,1701.923077,183.0,217.0,211.0,0.00079,6.5e-05,0.0,0.0,89000.0,24000.0,549500.0,0.0,0.0,38000.0,60000.0,256000.0
core,Pt2Pt,32,transpose,0.1,1,4,5246.91358,4882.77512,0.851675,83.0,81.0,215.0,209.0,3212.91866,1669.856459,180.0,213.0,209.0,0.00081,6.53125e-05,0.0,0.0,90000.0,26500.0,555000.0,0.0,0.0,38000.0,66000.0,245000.0
core,Pt2Pt,32,transpose,0.12,1,4,5268.292683,4883.333333,0.847619,88.0,82.0,232.0,210.0,3192.857143,1690.47619,184.0,222.0,212.0,0.00082,6.5625e-05,0.0,0.0,89000.0,29000.0,552500.0,0.0,0.0,38000.0,72000.0,245000.0
core,Pt2Pt,32,transpose,0.14,1,4,5186.746988,4850.7109,0.848341,88.0,83.0,228.0,211.0,3187.203791,1663.507109,182.0,220.0,211.0,0.00083,6.59375e-05,0.0,0.0,94000.0,26500.0,552000.0,0.0,0.0,40000.0,66000.0,245000.0
core,Pt2Pt,32,transpose,0.16,1,4,5193.75,4853.365385,0.846154,83.0,80.0,215.0,208.0,3204.326923,1649.038462,179.0,214.0,209.0,0.0008,6.5e-05,0.0,0.0,89000.0,24000.0,553500.0,0.0,0.0,38000.0,60000.0,245000.0
core,Pt2Pt,32,transpose,0.18,1,4,5151.898734,4835.748792,0.845411,85.0,79.0,213.0,207.0,3207.729469,1628.019324,177.0,212.0,207.0,0.00079,6.46875e-05,0.0,0.0,89000.0,21500.0,553500.0,0.0,0.0,38000.0,54000.0,245000.0
core,Pt2Pt,32,transpose,0.2,1,4,5234.567901,4875.598086,0.84689,84.0,81.0,212.0,209.0,3205.741627,1669.856459,179.0,212.0,210.0,0.00081,6.53125e-05,0.0,0.0,89000.0,26500.0,554500.0,0.0,0.0,38000.0,66000.0,245000.0
core,Pt2Pt,32,transpose,0.25,1,4,5246.987952,4869.668246,0.848341,86.0,83.0,222.0,211.0,3182.464455,1687.203791,183.0,218.0,212.0,0.00083,6.59375e-05,0.0,0.0,91500.0,29000.0,551000.0,0.0,0.0,39000.0,72000.0,245000.0
core,Pt2Pt,32,transpose,0.3,1,4,5211.764706,4859.15493,0.849765,90.0,85.0,230.0,213.0,3178.403756,1680.751174,185.0,224.0,213.0,0.00085,6.65625e-05,0.0,0.0,97000.0,29000.0,551000.0,0.0,0.0,41000.0,72000.0,245000.0
core,Pt2Pt,32,transpose,0.35,1,4,5219.512195,4859.52381,0.847619,88.0,82.0,220.0,210.0,3192.857143,1666.666667,185.0,219.0,213.0,0.00082,6.5625e-05,0.0,0.0,92500.0,26500.0,551500.0,0.0,0.0,39000.0,66000.0,245000.0
core,Pt2Pt,32,transpose,0.4,1,4,5211.764706,4859.15493,0.849765,90.0,85.0,226.0,213.0,3178.403756,1680.751174,182.0,217.0,214.0,0.00085,6.65625e-05,0.0,0.0,97000.0,29000.0,551000.0,0.0,0.0,41000.0,72000.0,245000.0
core,Pt2Pt,32,transpose,0.5,1,4,5211.764706,4859.15493,0.849765,89.0,85.0,225.0,213.0,3178.403756,1680.751174,184.0,219.0,215.0,0.00085,6.65625e-05,0.0,0.0,97000.0,29000.0,551000.0,0.0,0.0,41000.0,72000.0,245000.0
core,Pt2Pt,32,uniform_random,0.02,1,4,5522.123894,5818.807339,0.995413,123.0,113.0,247.0,218.0,3250.0,2568.807339,231.0,239.0,222.0,0.00113,6.8125e-05,0.0,0.0,160000.0,66000.0,482500.0,0.0,0.0,64000.0,157000.0,339000.0
core,Pt2Pt,32,uniform_random,0.04,1,4,5818.181818,6018.072289,0.980723,253.0,231.0,473.0,415.0,3292.771084,2725.301205,432.0,455.0,421.0,0.00231,0.0001296875,0.0,0.0,303000.0,175000.0,888500.0,0.0,0.0,121000.0,419000.0,591000.0
core,Pt2Pt,32,uniform_random,0.06,1,4,5953.623188,6072.744015,0.998158,374.0,345.0,610.0,543.0,3179.558011,2893.186004,569.0,583.0,550.0,0.00345,0.0001696875,0.0,0.0,441500.0,317000.0,968000.0,0.0,0.0,176000.0,762000.0,633000.0
core,Pt2Pt,32,uniform_random,0.08,1,4,6078.093306,6215.782123,0.99581,518.0,493.0,778.0,716.0,3112.430168,3103.351955,745.0,764.0,723.0,0.00493,0.00022375,0.0,0.0,622000.0,508500.0,1098000.0,0.0,0.0,247000.0,1223000.0,752000.0
core,Pt2Pt,32,uniform_random,0.1,1,4,6177.257525,6379.041916,0.992814,634.0,598.0,930.0,835.0,3146.706587,3232.335329,856.0,887.0,839.0,0.00598,0.0002609375,0.0,0.0,761000.0,636500.0,1230000.0,0.0,0.0,302000.0,1543000.0,854000.0
core,Pt2Pt,32,uniform_random,0.12,1,4,6238.738739,6444.382647,0.992214,701.0,666.0,981.0,899.0,3192.43604,3251.946607,919.0,945.0,907.0,0.00666,0.0002809375,0.0,0.0,854500.0,742000.0,1273500.0,0.0,0.0,339000.0,1754500.0,830000.0
core,Pt2Pt,32,uniform_random,0.14,1,4,6367.346939,6535.233161,0.99171,766.0,735.0,1022.0,965.0,3202.590674,3332.642487,978.0,1001.0,970.0,0.00735,0.0003015625,0.0,0.0,947000.0,840500.0,1303000.0,0.0,0.0,376000.0,2028000.0,812000.0
core,Pt2Pt,32,uniform_random,0.16,1,4,6504.347826,6672.779923,0.992278,833.0,805.0,1101.0,1036.0,3230.694981,3442.084942,1050.0,1074.0,1043.0,0.00805,0.00032375,0.0,0.0,1031000.0,936500.0,1379500.0,0.0,0.0,408000.0,2331500.0,826500.0
core,Pt2Pt,32,uniform_random,0.18,1,4,6587.853774,6714.55051,0.989805,877.0,848.0,1157.0,1079.0,3183.039852,3531.510658,1101.0,1129.0,1087.0,0.00848,0.0003371875,0.0,0.0,1070500.0,1015500.0,1348500.0,0.0,0.0,424000.0,2554000.0,832500.0
core,Pt2Pt,32,uniform_random,0.2,1,4,6589.265537,6776.577355,0.990493,915.0,885.0,1235.0,1157.0,3120.138289,3656.439067,1177.0,1204.0,1167.0,0.00885,0.0003615625,0.0,0.0,1121000.0,1036000.0,1453000.0,0.0,0.0,444000.0,2684000.0,1102500.0
core,Pt2Pt,32,uniform_random,0.25,1,4,6899.354144,6991.503823,0.983857,953.0,929.0,1245.0,1177.0,3199.660153,3791.84367,1186.0,1218.0,1183.0,0.00929,0.0003678125,0.0,0.0,1177000.0,1174000.0,1415000.0,0.0,0.0,465000.0,3066000.0,932000.0
core,Pt2Pt,32,uniform_random,0.3,1,4,6842.391304,6943.825043,0.982847,948.0,920.0,1248.0,1166.0,3197.684391,3746.140652,1168.0,1200.0,1174.0,0.0092,0.000364375,0.0,0.0,1153000.0,1163500.0,1412000.0,0.0,0.0,457000.0,2976500.0,934500.0
core,Pt2Pt,32,uniform_random,0.35,1,4,6896.186441,7056.109726,0.981712,967.0,944.0,1283.0,1203.0,3273.898587,3782.211139,1204.0,1244.0,1207.0,0.00944,0.0003759375,0.0,0.0,1193500.0,1184500.0,1560500.0,0.0,0.0,471000.0,3045000.0,1034000.0
core,Pt2Pt,32,uniform_random,0.4,1,4,6798.611111,6910.310142,0.984074,959.0,936.0,1263.0,1193.0,3168.063705,3742.246438,1200.0,1235.0,1201.0,0.00936,0.0003728125,0.0,0.0,1189000.0,1170500.0,1420000.0,0.0,0.0,465500.0,2989000.0,1010000.0
core,Pt2Pt,32,uniform_random,0.5,1,4,6834.05876,6890.04329,0.980952,934.0,919.0,1210.0,1155.0,3164.502165,3725.541126,1150.0,1183.0,1160.0,0.00919,0.0003609375,0.0,0.0,1174500.0,1148500.0,1332000.0,0.0,0.0,457000.0,2974000.0,872000.0
core,Ring,8,neighbor,0.02,1,4,4269.230769,3926.470588,1.0,14.0,13.0,38.0,34.0,3308.823529,617.647059,37.0,38.0,35.0,0.00013,4.25e-05,0.0,0.0,20000.0,0.0,92500.0,0.0,0.0,8000.0,0.0,13000.0
core,Ring,8,neighbor,0.04,1,4,4357.142857,3973.684211,1.0,14.0,14.0,38.0,38.0,3368.421053,605.263158,38.0,38.0,38.0,0.00014,4.75e-05,0.0,0.0,20000.0,0.0,108000.0,0.0,0.0,8000.0,0.0,15000.0
core,Ring,8,neighbor,0.06,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.08,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.1,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.12,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.14,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.16,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.18,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.2,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.25,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.3,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.35,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.4,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,neighbor,0.5,1,4,4500.0,4000.0,1.0,16.0,16.0,48.0,48.0,3416.666667,583.333333,48.0,48.0,48.0,0.00016,6e-05,0.0,0.0,20000.0,0.0,144000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.02,1,4,3269.230769,2932.432432,0.0,15.0,13.0,43.0,37.0,2324.324324,608.108108,0.0,38.0,38.0,0.00013,4.625e-05,0.0,0.0,12000.0,0.0,74000.0,0.0,0.0,8000.0,0.0,14500.0
core,Ring,8,tornado,0.04,1,4,3357.142857,2973.684211,0.0,15.0,14.0,43.0,38.0,2368.421053,605.263158,0.0,38.0,38.0,0.00014,4.75e-05,0.0,0.0,12000.0,0.0,78000.0,0.0,0.0,8000.0,0.0,15000.0
core,Ring,8,tornado,0.06,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.08,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.1,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.12,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.14,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.16,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.18,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.2,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.25,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.3,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.35,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.4,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,tornado,0.5,1,4,3500.0,3000.0,0.0,16.0,16.0,48.0,48.0,2416.666667,583.333333,0.0,48.0,48.0,0.00016,6e-05,0.0,0.0,12000.0,0.0,104000.0,0.0,0.0,8000.0,0.0,20000.0
core,Ring,8,transpose,0.02,1,4,6166.666667,6309.52381,1.714286,18.0,18.0,42.0,42.0,4000.0,2309.52381,72.0,42.0,42.0,0.00018,5.25e-05,0.0,0.0,25500.0,9500.0,133000.0,0.0,0.0,9000.0,18000.0,70000.0
core,Ring,8,transpose,0.04,1,4,6166.666667,6357.142857,1.714286,19.0,18.0,43.0,42.0,4047.619048,2309.52381,72.0,43.0,42.0,0.00018,5.25e-05,0.0,0.0,27500.0,7500.0,135000.0,0.0,0.0,9000.0,18000.0,70000.0
core,Ring,8,transpose,0.06,1,4,7000.0,7046.296296,2.222222,23.0,22.0,55.0,54.0,5027.777778,2018.518519,120.0,55.0,54.0,0.00022,6.75e-05,0.0,0.0,34000.0,12000.0,225500.0,0.0,0.0,10000.0,24000.0,75000.0
core,Ring,8,transpose,0.08,1,4,6777.777778,6800.0,2.24,18.0,18.0,50.0,50.0,4900.0,1900.0,112.0,50.0,50.0,0.00018,6.25e-05,0.0,0.0,24000.0,8000.0,213000.0,0.0,0.0,8000.0,12000.0,75000.0
core,Ring,8,transpose,0.1,1,4,6775.0,6798.076923,2.211538,21.0,20.0,53.0,52.0,4836.538462,1961.538462,116.0,53.0,53.0,0.0002,6.5e-05,0.0,0.0,27500.0,10500.0,213500.0,0.0,0.0,9000.0,18000.0,75000.0
core,Ring,8,transpose,0.12,1,4,6880.952381,6896.226415,2.264151,23.0,21.0,55.0,53.0,4952.830189,1943.396226,121.0,54.0,53.0,0.00021,6.625e-05,0.0,0.0,34000.0,10500.0,218000.0,0.0,0.0,10000.0,18000.0,75000.0
core,Ring,8,transpose,0.14,1,4,6840.909091,6842.592593,2.222222,23.0,22.0,55.0,54.0,4824.074074,2018.518519,121.0,55.0,55.0,0.00022,6.75e-05,0.0,0.0,34000.0,12000.0,214500.0,0.0,0.0,10000.0,24000.0,75000.0
core,Ring,8,transpose,0.16,1,4,6571.428571,6452.830189,1.924528,22.0,21.0,54.0,53.0,4509.433962,1943.396226,102.0,54.0,53.0,0.00021,6.625e-05,0.0,0.0,34000.0,8500.0,196500.0,0.0,0.0,10000.0,18000.0,75000.0
core,Ring,8,transpose,0.18,1,4,6452.380952,6339.622642,1.924528,22.0,21.0,54.0,53.0,4396.226415,1943.396226,102.0,54.0,53.0,0.00021,6.625e-05,0.0,0.0,33500.0,8500.0,191000.0,0.0,0.0,10000.0,18000.0,75000.0
core,Ring,8,transpose,0.2,1,4,6452.380952,6339.622642,1.924528,22.0,21.0,54.0,53.0,4396.226415,1943.396226,102.0,54.0,53.0,0.00021,6.625e-05,0.0,0.0,33500.0,8500.0,191000.0,0.0,0.0,10000.0,18000.0,75000.0
core,Ring,8,transpose,0.25,1,4,6547.619048,6386.792453,1.962264,22.0,21.0,54.0,53.0,4443.396226,1943.396226,104.0,54.0,53.0,0.00021,6.625e-05,0.0,0.0,33500.0,10500.0,191500.0,0.0,0.0,10000.0,18000.0,75000.0
